user,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,item_id,response,set
723,2.0,2.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,3.0,2.0,5.0,6.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,item_0,0,train
690,1.0,3.0,2.0,3.0,3.0,6.0,1.0,2.0,0.0,1.0,2.0,4.0,5.0,0.0,4.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0,3.0,1.0,3.0,item_0,0,train
334,2.0,1.0,3.0,1.0,0.0,5.0,2.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,item_0,0,train
233,1.0,5.0,5.0,1.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,0.0,item_0,0,train
165,1.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,item_0,0,train
676,1.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,4.0,0.0,1.0,1.0,2.0,3.0,4.0,6.0,2.0,3.0,3.0,5.0,1.0,item_0,0,train
505,3.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,1.0,item_0,0,train
989,2.0,1.0,2.0,2.0,7.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,6.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,item_0,0,train
385,5.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,item_0,0,train
395,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,4.0,item_0,0,train
145,1.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,6.0,1.0,1.0,1.0,3.0,1.0,item_0,0,train
935,4.0,4.0,0.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,6.0,item_0,0,train
468,3.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,1.0,4.0,0.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,item_0,0,train
242,0.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,5.0,4.0,3.0,0.0,0.0,2.0,0.0,item_0,0,train
734,5.0,5.0,2.0,3.0,0.0,1.0,0.0,2.0,7.0,2.0,0.0,1.0,3.0,3.0,4.0,6.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,item_0,0,train
490,0.0,2.0,0.0,1.0,1.0,6.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,6.0,4.0,0.0,0.0,1.0,2.0,4.0,item_0,0,train
834,3.0,0.0,4.0,1.0,0.0,1.0,0.0,4.0,2.0,5.0,3.0,1.0,3.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,item_0,0,train
246,1.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,item_0,0,train
498,2.0,2.0,1.0,0.0,1.0,5.0,3.0,1.0,6.0,3.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,4.0,3.0,item_0,0,train
574,4.0,3.0,2.0,3.0,6.0,2.0,0.0,2.0,1.0,3.0,0.0,6.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,item_0,0,train
216,2.0,0.0,4.0,2.0,1.0,1.0,0.0,3.0,0.0,4.0,5.0,3.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,item_0,0,train
965,1.0,5.0,1.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0,3.0,1.0,5.0,1.0,1.0,item_0,0,train
369,5.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,5.0,7.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,5.0,item_0,0,train
669,0.0,0.0,7.0,0.0,1.0,6.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,3.0,1.0,2.0,item_0,0,train
3,0.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,3.0,0.0,2.0,2.0,5.0,3.0,1.0,5.0,3.0,1.0,5.0,4.0,1.0,item_0,0,train
702,4.0,0.0,5.0,3.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,item_0,0,train
740,0.0,0.0,4.0,6.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,item_0,0,train
62,2.0,0.0,1.0,2.0,1.0,4.0,3.0,6.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,item_0,0,train
42,2.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,item_0,0,train
451,5.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,item_0,0,train
679,1.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,3.0,item_0,0,train
59,3.0,2.0,5.0,2.0,1.0,3.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,7.0,item_0,0,train
820,2.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,5.0,6.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,3.0,2.0,item_0,0,train
429,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,6.0,3.0,2.0,item_0,0,train
608,2.0,1.0,5.0,1.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,1.0,3.0,3.0,6.0,item_0,0,train
217,0.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,5.0,4.0,4.0,1.0,1.0,5.0,0.0,item_0,0,train
622,1.0,0.0,0.0,2.0,6.0,7.0,3.0,9.0,2.0,5.0,0.0,4.0,0.0,3.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,item_0,0,train
983,1.0,2.0,8.0,3.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,item_0,1,train
485,3.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0,1.0,0.0,item_0,0,train
335,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,4.0,6.0,item_0,0,train
172,1.0,5.0,4.0,5.0,3.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,1.0,8.0,2.0,item_0,0,train
569,4.0,1.0,5.0,2.0,1.0,5.0,2.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,3.0,2.0,item_0,0,train
137,1.0,1.0,0.0,3.0,5.0,1.0,0.0,5.0,4.0,3.0,2.0,3.0,2.0,0.0,1.0,2.0,8.0,4.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,item_0,0,train
113,2.0,0.0,4.0,3.0,1.0,4.0,4.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,1.0,4.0,1.0,3.0,2.0,item_0,0,train
691,1.0,5.0,4.0,1.0,1.0,8.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,item_0,0,train
641,1.0,1.0,4.0,5.0,0.0,3.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,6.0,2.0,2.0,1.0,1.0,8.0,0.0,2.0,item_0,0,train
206,1.0,4.0,2.0,0.0,1.0,8.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,4.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,item_0,0,train
705,0.0,5.0,4.0,1.0,1.0,3.0,0.0,5.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,item_0,1,train
787,2.0,2.0,6.0,3.0,2.0,4.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,0.0,1.0,3.0,1.0,5.0,item_0,0,train
287,2.0,0.0,4.0,1.0,0.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,item_0,0,train
677,2.0,1.0,2.0,4.0,5.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,item_0,0,train
409,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,item_0,0,train
318,2.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,7.0,2.0,item_0,0,train
899,4.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,5.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,4.0,item_0,0,train
624,4.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,4.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,4.0,1.0,4.0,1.0,5.0,6.0,item_0,0,train
773,2.0,0.0,6.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,6.0,0.0,2.0,3.0,item_0,0,train
96,2.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,2.0,0.0,1.0,5.0,2.0,0.0,3.0,0.0,1.0,item_0,0,train
365,2.0,0.0,1.0,4.0,3.0,0.0,3.0,1.0,1.0,3.0,1.0,4.0,0.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,5.0,4.0,6.0,2.0,item_0,0,train
238,3.0,2.0,5.0,0.0,2.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,item_0,0,train
231,3.0,5.0,2.0,5.0,0.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,6.0,0.0,1.0,0.0,0.0,item_0,0,train
396,3.0,2.0,3.0,7.0,2.0,1.0,1.0,3.0,7.0,3.0,1.0,2.0,2.0,3.0,0.0,5.0,4.0,0.0,2.0,2.0,2.0,0.0,4.0,4.0,0.0,item_0,0,train
816,2.0,0.0,3.0,1.0,1.0,4.0,4.0,3.0,0.0,4.0,1.0,1.0,3.0,1.0,3.0,7.0,5.0,4.0,4.0,1.0,2.0,0.0,2.0,5.0,1.0,item_0,1,train
890,2.0,2.0,2.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,4.0,2.0,item_0,0,train
519,2.0,0.0,1.0,3.0,4.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,item_0,0,train
260,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,item_0,0,train
744,2.0,3.0,2.0,3.0,5.0,3.0,0.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,7.0,7.0,item_0,0,train
450,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1.0,4.0,3.0,4.0,2.0,7.0,2.0,1.0,0.0,1.0,3.0,item_0,0,train
139,3.0,2.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,0.0,3.0,3.0,5.0,4.0,2.0,3.0,2.0,item_0,0,train
235,3.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,4.0,2.0,1.0,2.0,3.0,1.0,item_0,0,train
881,3.0,0.0,1.0,1.0,3.0,0.0,4.0,5.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,item_0,0,train
632,2.0,3.0,0.0,2.0,2.0,3.0,1.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,item_0,0,train
373,2.0,1.0,2.0,1.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,0.0,1.0,2.0,item_0,0,train
44,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,3.0,5.0,2.0,1.0,0.0,1.0,2.0,item_0,0,train
55,2.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,5.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,item_0,1,train
298,1.0,2.0,2.0,6.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,3.0,5.0,4.0,3.0,1.0,2.0,0.0,0.0,item_0,0,train
644,0.0,0.0,0.0,0.0,2.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,item_0,0,train
994,2.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,4.0,2.0,4.0,4.0,6.0,2.0,2.0,3.0,0.0,1.0,item_0,0,train
638,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,item_0,0,train
578,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,0.0,2.0,item_0,0,train
736,0.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,6.0,1.0,4.0,5.0,0.0,0.0,4.0,item_0,0,train
138,5.0,2.0,5.0,4.0,4.0,3.0,0.0,2.0,3.0,3.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,2.0,4.0,5.0,0.0,1.0,item_0,0,train
406,2.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,6.0,2.0,0.0,1.0,3.0,1.0,1.0,5.0,item_0,0,train
825,0.0,0.0,2.0,1.0,0.0,2.0,2.0,5.0,4.0,2.0,0.0,2.0,3.0,4.0,1.0,2.0,1.0,7.0,5.0,4.0,1.0,1.0,4.0,0.0,5.0,item_0,0,train
689,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,4.0,item_0,0,train
166,1.0,1.0,4.0,0.0,2.0,3.0,2.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,4.0,3.0,2.0,0.0,1.0,5.0,item_0,0,train
360,3.0,4.0,2.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,3.0,6.0,item_0,0,train
330,1.0,0.0,3.0,1.0,3.0,5.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,4.0,0.0,item_0,0,train
347,1.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,item_0,1,train
593,5.0,0.0,5.0,0.0,1.0,5.0,1.0,2.0,1.0,7.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,7.0,4.0,1.0,1.0,5.0,item_0,0,train
117,0.0,3.0,5.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,6.0,1.0,0.0,4.0,3.0,0.0,item_0,0,train
315,2.0,2.0,2.0,2.0,6.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,0.0,5.0,3.0,2.0,0.0,3.0,0.0,2.0,3.0,3.0,3.0,0.0,1.0,item_0,0,train
914,1.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,5.0,1.0,0.0,3.0,1.0,2.0,1.0,item_0,0,train
572,5.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,4.0,2.0,1.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,3.0,item_0,0,train
655,0.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,4.0,0.0,2.0,1.0,2.0,1.0,item_0,0,train
926,5.0,0.0,2.0,3.0,5.0,3.0,2.0,0.0,5.0,2.0,1.0,2.0,4.0,5.0,0.0,3.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,2.0,0.0,item_0,0,train
192,2.0,1.0,3.0,2.0,0.0,5.0,4.0,1.0,2.0,7.0,1.0,1.0,3.0,2.0,2.0,5.0,2.0,7.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,item_0,0,train
229,1.0,1.0,3.0,3.0,1.0,7.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,4.0,1.0,5.0,2.0,0.0,item_0,0,train
425,5.0,3.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,2.0,3.0,2.0,5.0,item_0,0,train
366,4.0,2.0,4.0,2.0,5.0,2.0,5.0,3.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,item_0,0,train
2,2.0,4.0,3.0,4.0,3.0,5.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,item_0,0,train
579,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,item_0,1,train
403,1.0,5.0,2.0,5.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,3.0,2.0,item_0,0,train
610,0.0,1.0,2.0,1.0,2.0,4.0,1.0,3.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,3.0,2.0,5.0,4.0,1.0,2.0,2.0,3.0,2.0,item_0,0,train
577,1.0,0.0,4.0,1.0,2.0,5.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,item_0,0,train
613,2.0,2.0,1.0,5.0,1.0,2.0,4.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,4.0,item_0,0,train
567,3.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,6.0,0.0,1.0,3.0,3.0,item_0,0,train
263,4.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,item_0,0,train
322,1.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,7.0,4.0,2.0,2.0,2.0,0.0,2.0,5.0,0.0,3.0,2.0,1.0,2.0,2.0,item_0,0,train
763,2.0,1.0,0.0,3.0,4.0,4.0,3.0,3.0,4.0,0.0,0.0,2.0,4.0,2.0,1.0,5.0,2.0,3.0,2.0,2.0,1.0,4.0,2.0,4.0,0.0,item_0,0,train
350,4.0,1.0,2.0,2.0,2.0,1.0,6.0,0.0,2.0,2.0,4.0,0.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,item_0,0,train
60,2.0,0.0,1.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,4.0,0.0,3.0,2.0,4.0,4.0,0.0,2.0,1.0,4.0,0.0,0.0,item_0,0,train
333,0.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,6.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,item_0,0,train
170,1.0,0.0,6.0,1.0,3.0,0.0,6.0,3.0,0.0,1.0,2.0,0.0,3.0,4.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,item_0,0,train
195,2.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,3.0,4.0,0.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,item_0,0,train
405,1.0,3.0,1.0,0.0,4.0,3.0,7.0,3.0,0.0,1.0,0.0,3.0,1.0,5.0,3.0,1.0,5.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,2.0,item_0,0,train
970,4.0,2.0,2.0,3.0,4.0,1.0,2.0,5.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,4.0,item_0,0,train
339,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,5.0,3.0,2.0,2.0,1.0,3.0,item_0,0,train
112,4.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,3.0,5.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,3.0,item_0,0,train
722,0.0,1.0,7.0,4.0,1.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,5.0,1.0,2.0,4.0,1.0,0.0,3.0,4.0,4.0,6.0,0.0,2.0,2.0,item_0,0,train
257,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,4.0,4.0,2.0,3.0,1.0,0.0,5.0,0.0,0.0,item_0,0,train
715,0.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,2.0,3.0,item_0,0,train
50,3.0,2.0,4.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,5.0,3.0,0.0,2.0,2.0,3.0,6.0,item_0,0,train
482,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,6.0,2.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,5.0,0.0,1.0,5.0,4.0,3.0,item_0,0,train
856,2.0,0.0,1.0,1.0,4.0,5.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,1.0,3.0,3.0,3.0,item_0,0,train
908,0.0,1.0,5.0,1.0,1.0,5.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,item_0,0,train
194,6.0,1.0,2.0,6.0,0.0,2.0,0.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,5.0,2.0,3.0,item_0,0,train
